4K频道,#genre#
山东卫视,http://106.59.2.89:55555/rtp/239.200.200.168:8748
山东卫视,http://106.59.3.229:55555/rtp/239.200.200.168:8748
山东卫视,http://220.190.54.26:8188/udp/233.50.201.105:5140
山东卫视,http://220.190.74.32:8888/udp/233.50.201.105:5140
山东卫视,http://220.167.170.202:4000/rtp/239.120.1.211:9294
山东卫视,http://123.174.106.183:8888/udp/239.1.1.47:8047
山东卫视,http://175.15.58.252:4022/udp/239.76.253.195:9000
山东卫视,http://175.15.58.252:4022/udp/239.76.246.195:1234
山东卫视,http://175.8.180.171:7878/udp/239.76.253.195:9000
山东卫视,http://175.8.180.171:7878/udp/239.76.246.195:1234
山东卫视,http://58.46.31.42:8188/udp/239.76.253.195:9000
山东卫视,http://58.46.31.42:8188/udp/239.76.246.195:1234
山东卫视,http://111.113.88.20:2000/rtp/239.121.4.162:8956
山东卫视,http://222.82.206.236:8188/udp/238.125.5.11:5140
山东卫视,http://27.42.214.229:2222/udp/239.0.1.90:8052
山东卫视,http://58.253.171.216:8188/udp/239.0.1.90:8052
山东卫视,http://121.29.141.59:4022/rtp/239.253.92.207:8109
山东卫视,http://39.77.26.122:4002/rtp/239.253.254.78:8000
山东卫视,http://115.58.216.54:4000/rtp/225.1.4.88:1117
山东卫视,http://123.145.21.224:8001/udp/225.0.4.199:7980
山东卫视,http://123.145.21.224:8005/udp/225.0.4.199:7980
山东卫视,http://123.145.22.168:8001/udp/225.0.4.199:7980
山东卫视,http://123.145.22.168:8005/udp/225.0.4.199:7980
山东卫视,http://123.145.22.25:8001/udp/225.0.4.199:7980
山东卫视,http://123.145.22.25:8005/udp/225.0.4.199:7980
山东卫视,http://112.192.73.130:8484/rtp/239.0.0.66:5140
山东卫视,http://112.192.73.138:8484/rtp/239.0.0.66:5140
山东卫视,http://112.192.73.180:8484/rtp/239.0.0.66:5140
山东卫视,http://117.174.25.254:8188/rtp/239.0.0.66:5140
山东卫视,http://221.10.226.195:5000/rtp/239.0.0.66:5140
山东卫视,http://118.78.196.56:55555/rtp/226.0.2.149:9104
山东卫视,http://113.58.7.33:8188/rtp/239.254.96.131:7052
山东卫视,http://218.8.87.96:4000/rtp/229.58.190.160:5000
山东卫视,http://116.2.170.167:4010/rtp/232.0.0.131:1234
山东卫视,http://61.176.25.179:40001/rtp/232.0.0.131:1234
山东卫视,http://112.109.206.112:9999/rtp/239.255.40.51:8208
山东卫视,http://122.189.103.228:8010/rtp/228.0.0.121:6108
山东卫视,http://122.189.103.229:8888/rtp/228.0.0.121:6108
山东卫视,http://114.254.33.58:18888/rtp/239.3.1.209:8052
山东卫视,http://114.254.39.224:8888/rtp/239.3.1.209:8052
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山东卫视,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221225733/1.m3u8
浙江卫视,http://218.17.33.178:53290/tsfile/live/0124_1.m3u8?key=txiptv
浙江卫视,http://106.53.99.30/tv/hot.php?id=zjws
浙江卫视,http://171.213.203.158:4000/rtp/239.11.0.70:5140
浙江卫视,http://171.213.227.120:4000/rtp/239.11.0.70:5140
浙江卫视,http://183.220.107.138:4022/rtp/239.11.0.70:5140
浙江卫视,http://113.106.171.234:8899/rtp/239.20.0.169:2136
浙江卫视,http://113.119.26.179:58888/udp/239.77.1.33:5146
浙江卫视,http://113.119.27.238:58888/udp/239.77.1.33:5146
浙江卫视,http://116.21.205.101:8188/udp/239.77.1.33:5146
浙江卫视,http://183.236.43.98:4013/udp/239.77.1.33:5146
浙江卫视,http://113.120.168.33:4022/udp/239.21.1.90:5002
浙江卫视,http://123.168.95.21:4000/udp/239.21.1.90:5002
浙江卫视,http://144.255.31.115:6688/udp/239.21.1.90:5002
浙江卫视,http://144.255.32.113:8288/udp/239.21.1.90:5002
浙江卫视,http://144.255.32.180:8288/udp/239.21.1.90:5002
浙江卫视,http://144.255.44.48:7788/udp/239.21.1.90:5002
浙江卫视,http://144.255.81.58:8664/udp/239.21.1.90:5002
浙江卫视,http://111.127.156.228:51234/rtp/239.29.0.96:5000
浙江卫视,http://106.116.243.172:9999/rtp/239.254.200.53:8036
浙江卫视,http://27.184.65.181:58888/rtp/239.254.200.53:8036
浙江卫视,http://119.84.193.28:7777/rtp/235.254.198.63:1528
浙江卫视,http://106.5.78.198:4022/udp/239.252.219.210:5140
浙江卫视,http://120.40.60.44:1000/rtp/239.61.2.29:8168
浙江卫视,http://218.86.187.74:4022/rtp/238.255.2.100:5999
浙江卫视,http://218.86.187.94:8188/rtp/238.255.2.100:5999
浙江卫视,http://61.159.134.121:4022/rtp/238.255.2.100:5999
浙江卫视,http://61.159.134.249:4022/rtp/238.255.2.100:5999
浙江卫视,http://61.159.135.144:18000/rtp/238.255.2.100:5999
浙江卫视,http://106.120.13.137:4022/udp/225.1.8.46:8036
浙江卫视,http://115.171.216.73:4000/udp/225.1.8.46:8036
浙江卫视,http://115.171.216.75:4000/udp/225.1.8.46:8036
浙江卫视,http://171.113.210.106:4022/rtp/239.254.96.143:8932
浙江卫视,http://58.48.104.98:4022/rtp/239.254.96.143:8932
浙江卫视,http://117.39.38.185:4022/rtp/239.112.205.64:5140
浙江卫视,http://125.76.196.106:8899/rtp/239.112.205.64:5140
浙江卫视,http://125.76.196.3:8899/rtp/239.112.205.64:5140
浙江卫视,http://125.76.196.45:8899/rtp/239.112.205.64:5140
浙江卫视,http://125.76.196.83:8899/rtp/239.112.205.64:5140
浙江卫视,http://36.46.98.216:8025/rtp/239.112.205.64:5140
浙江卫视,http://36.46.98.33:8025/rtp/239.112.205.64:5140
浙江卫视,http://180.213.170.24:8188/rtp/239.5.1.14:5000
浙江卫视,http://42.92.195.203:10000/udp/239.255.30.132:8231
浙江卫视,http://117.86.50.212:8888/rtp/239.49.8.139:6000
浙江卫视,http://117.86.50.212:8888/rtp/239.49.8.20:9618
浙江卫视,http://117.86.51.74:8888/rtp/239.49.8.139:6000
浙江卫视,http://117.86.51.74:8888/rtp/239.49.8.20:9618
浙江卫视,http://49.77.104.23:8554/rtp/239.49.8.139:6000
浙江卫视,http://49.77.104.23:8554/rtp/239.49.8.20:9618
浙江卫视,http://116.235.57.12:4022/rtp/239.45.3.178:5140
浙江卫视,http://180.154.61.39:4022/rtp/239.45.3.178:5140
浙江卫视,http://180.165.12.90:4022/rtp/239.45.3.178:5140
浙江卫视,http://180.165.18.57:4022/rtp/239.45.3.178:5140
浙江卫视,http://180.165.2.27:9898/rtp/239.45.3.178:5140
浙江卫视,http://180.165.26.251:4022/rtp/239.45.3.178:5140
浙江卫视,http://223.167.230.34:4022/rtp/239.45.3.178:5140
浙江卫视,http://223.167.245.215:8001/rtp/239.45.3.178:5140
浙江卫视,http://112.66.69.103:8188/rtp/239.253.64.206:5140
浙江卫视,http://112.66.78.35:8188/rtp/239.253.64.206:5140
浙江卫视,http://223.198.241.28:4000/rtp/239.253.64.206:5140
浙江卫视,http://114.100.195.148:4022/rtp/238.1.78.164:7184
浙江卫视,http://114.107.44.18:8188/rtp/238.1.78.164:7184
浙江卫视,http://183.162.104.68:8888/rtp/238.1.78.164:7184
浙江卫视,http://171.213.146.177:8188/udp/239.93.0.124:5140
浙江卫视,http://171.213.149.222:8188/udp/239.93.0.124:5140
浙江卫视,http://171.213.149.89:8188/udp/239.93.0.124:5140
浙江卫视,http://171.213.153.201:8188/udp/239.93.0.124:5140
浙江卫视,http://171.213.154.31:9100/udp/239.93.0.124:5140
浙江卫视,http://171.213.155.131:8188/udp/239.93.0.124:5140
浙江卫视,http://171.213.208.171:4022/udp/239.93.0.124:5140
浙江卫视,http://171.213.208.211:4022/udp/239.93.0.124:5140
浙江卫视,http://171.213.218.135:8800/udp/239.93.0.124:5140
浙江卫视,http://171.213.238.254:8188/udp/239.93.0.124:5140
浙江卫视,http://171.213.238.59:8188/udp/239.93.0.124:5140
浙江卫视,http://171.213.241.157:8188/udp/239.93.0.124:5140
浙江卫视,http://1.195.206.55:8822/rtp/239.16.20.71:10710
浙江卫视,http://171.104.106.168:50112/udp/239.81.0.108:4056
浙江卫视,http://222.218.122.56:8188/udp/239.81.0.108:4056
浙江卫视,http://222.83.161.79:9003/udp/239.81.0.108:4056
浙江卫视,http://106.59.2.89:55555/udp/239.200.200.141:8724
浙江卫视,http://106.59.3.229:55555/udp/239.200.200.141:8724
浙江卫视,http://220.190.54.26:8188/udp/233.50.201.100:5140
浙江卫视,http://220.190.74.32:8888/udp/233.50.201.100:5140
浙江卫视,http://220.167.170.202:4000/rtp/239.120.1.128:8826
浙江卫视,http://123.174.106.183:8888/udp/239.1.1.38:8038
浙江卫视,http://175.15.58.252:4022/udp/239.76.253.182:9000
浙江卫视,http://175.15.58.252:4022/udp/239.76.246.182:1234
浙江卫视,http://175.8.180.171:7878/udp/239.76.253.182:9000
浙江卫视,http://175.8.180.171:7878/udp/239.76.246.182:1234
浙江卫视,http://58.46.31.42:8188/udp/239.76.253.182:9000
浙江卫视,http://58.46.31.42:8188/udp/239.76.246.182:1234
浙江卫视,http://111.113.88.20:2000/rtp/239.121.4.116:8678
浙江卫视,http://222.82.206.236:8188/udp/238.125.5.7:5140
浙江卫视,http://27.42.214.229:2222/udp/239.0.1.79:1234
浙江卫视,http://58.253.171.216:8188/udp/239.0.1.79:1234
浙江卫视,http://121.29.141.59:4022/rtp/239.253.92.90:8020
浙江卫视,http://39.77.26.122:4002/rtp/239.253.254.84:8000
浙江卫视,http://115.58.216.54:4000/rtp/225.1.4.84:1113
浙江卫视,http://123.145.21.224:8001/udp/225.0.4.81:7980
浙江卫视,http://123.145.21.224:8005/udp/225.0.4.81:7980
浙江卫视,http://123.145.22.168:8001/udp/225.0.4.81:7980
浙江卫视,http://123.145.22.168:8005/udp/225.0.4.81:7980
浙江卫视,http://123.145.22.25:8001/udp/225.0.4.81:7980
浙江卫视,http://123.145.22.25:8005/udp/225.0.4.81:7980
浙江卫视,http://112.192.73.130:8484/rtp/239.0.0.61:5140
浙江卫视,http://112.192.73.138:8484/rtp/239.0.0.61:5140
浙江卫视,http://112.192.73.180:8484/rtp/239.0.0.61:5140
浙江卫视,http://117.174.25.254:8188/rtp/239.0.0.61:5140
浙江卫视,http://221.10.226.195:5000/rtp/239.0.0.61:5140
浙江卫视,http://118.78.196.56:55555/rtp/226.0.2.144:9064
浙江卫视,http://113.58.7.33:8188/rtp/239.254.96.89:7696
浙江卫视,http://218.8.87.96:4000/rtp/229.58.190.28:5000
浙江卫视,http://116.2.170.167:4010/rtp/232.0.0.123:1234
浙江卫视,http://61.176.25.179:40001/rtp/232.0.0.123:1234
浙江卫视,http://112.109.206.112:9999/rtp/239.255.40.49:8208
浙江卫视,http://122.189.103.228:8010/rtp/228.0.0.65:6108
浙江卫视,http://122.189.103.229:8888/rtp/228.0.0.65:6108
浙江卫视,http://114.254.33.58:18888/rtp/239.3.1.137:8036
浙江卫视,http://114.254.39.224:8888/rtp/239.3.1.137:8036
浙江卫视,http://111.162.205.166:8686/rtp/225.1.1.112:5002
浙江卫视,http://117.12.150.38:4022/rtp/225.1.1.112:5002
浙江卫视,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221225727/1.m3u8
江苏卫视,http://106.53.99.30/tv/migu.php?id=jsws
江苏卫视,http://171.213.203.158:4000/rtp/239.11.0.76:5140
江苏卫视,http://171.213.227.120:4000/rtp/239.11.0.76:5140
江苏卫视,http://183.220.107.138:4022/rtp/239.11.0.76:5140
江苏卫视,http://113.106.171.234:8899/rtp/239.20.0.170:2138
江苏卫视,http://113.119.26.179:58888/udp/239.77.1.18:5146
江苏卫视,http://113.119.27.238:58888/udp/239.77.1.18:5146
江苏卫视,http://116.21.205.101:8188/udp/239.77.1.18:5146
江苏卫视,http://183.236.43.98:4013/udp/239.77.1.18:5146
江苏卫视,http://113.120.168.33:4022/udp/239.21.1.89:5002
江苏卫视,http://123.168.95.21:4000/udp/239.21.1.89:5002
江苏卫视,http://144.255.31.115:6688/udp/239.21.1.89:5002
江苏卫视,http://144.255.32.113:8288/udp/239.21.1.89:5002
江苏卫视,http://144.255.32.180:8288/udp/239.21.1.89:5002
江苏卫视,http://144.255.44.48:7788/udp/239.21.1.89:5002
江苏卫视,http://144.255.81.58:8664/udp/239.21.1.89:5002
江苏卫视,http://111.127.156.228:51234/rtp/239.29.0.102:5000
江苏卫视,http://106.116.243.172:9999/rtp/239.254.200.51:8028
江苏卫视,http://27.184.65.181:58888/rtp/239.254.200.51:8028
江苏卫视,http://119.84.193.28:7777/rtp/235.254.198.64:1532
江苏卫视,http://106.5.78.198:4022/udp/239.252.219.214:5140
江苏卫视,http://120.40.60.44:1000/rtp/239.61.2.30:8174
江苏卫视,http://218.86.187.74:4022/rtp/238.255.2.104:5999
江苏卫视,http://218.86.187.94:8188/rtp/238.255.2.104:5999
江苏卫视,http://61.159.134.121:4022/rtp/238.255.2.104:5999
江苏卫视,http://61.159.134.249:4022/rtp/238.255.2.104:5999
江苏卫视,http://61.159.135.144:18000/rtp/238.255.2.104:5999
江苏卫视,http://106.120.13.137:4022/udp/225.1.8.44:8028
江苏卫视,http://115.171.216.73:4000/udp/225.1.8.44:8028
江苏卫视,http://115.171.216.75:4000/udp/225.1.8.44:8028
江苏卫视,http://171.113.210.106:4022/rtp/239.254.96.144:8938
江苏卫视,http://58.48.104.98:4022/rtp/239.254.96.144:8938
江苏卫视,http://117.39.38.185:4022/rtp/239.112.205.63:5140
江苏卫视,http://125.76.196.106:8899/rtp/239.112.205.63:5140
江苏卫视,http://125.76.196.3:8899/rtp/239.112.205.63:5140
江苏卫视,http://125.76.196.45:8899/rtp/239.112.205.63:5140
江苏卫视,http://125.76.196.83:8899/rtp/239.112.205.63:5140
江苏卫视,http://36.46.98.216:8025/rtp/239.112.205.63:5140
江苏卫视,http://36.46.98.33:8025/rtp/239.112.205.63:5140
江苏卫视,http://180.213.170.24:8188/rtp/239.5.1.25:5000
江苏卫视,http://42.92.195.203:10000/udp/239.255.30.131:8231
江苏卫视,http://117.86.50.212:8888/rtp/239.49.8.138:6000
江苏卫视,http://117.86.50.212:8888/rtp/239.49.8.16:9602
江苏卫视,http://117.86.51.74:8888/rtp/239.49.8.138:6000
江苏卫视,http://117.86.51.74:8888/rtp/239.49.8.16:9602
江苏卫视,http://49.77.104.23:8554/rtp/239.49.8.138:6000
江苏卫视,http://49.77.104.23:8554/rtp/239.49.8.16:9602
江苏卫视,http://116.235.57.12:4022/rtp/239.45.3.177:5140
江苏卫视,http://180.154.61.39:4022/rtp/239.45.3.177:5140
江苏卫视,http://180.165.12.90:4022/rtp/239.45.3.177:5140
江苏卫视,http://180.165.18.57:4022/rtp/239.45.3.177:5140
江苏卫视,http://180.165.2.27:9898/rtp/239.45.3.177:5140
江苏卫视,http://180.165.26.251:4022/rtp/239.45.3.177:5140
江苏卫视,http://223.167.230.34:4022/rtp/239.45.3.177:5140
江苏卫视,http://223.167.245.215:8001/rtp/239.45.3.177:5140
江苏卫视,http://112.66.69.103:8188/rtp/239.253.64.202:5140
江苏卫视,http://112.66.78.35:8188/rtp/239.253.64.202:5140
江苏卫视,http://223.198.241.28:4000/rtp/239.253.64.202:5140
江苏卫视,http://114.100.195.148:4022/rtp/238.1.78.165:7192
江苏卫视,http://114.107.44.18:8188/rtp/238.1.78.165:7192
江苏卫视,http://183.162.104.68:8888/rtp/238.1.78.165:7192
江苏卫视,http://171.213.146.177:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.149.222:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.149.89:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.153.201:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.154.31:9100/udp/239.93.0.89:5140
江苏卫视,http://171.213.155.131:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.208.171:4022/udp/239.93.0.89:5140
江苏卫视,http://171.213.208.211:4022/udp/239.93.0.89:5140
江苏卫视,http://171.213.218.135:8800/udp/239.93.0.89:5140
江苏卫视,http://171.213.238.254:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.238.59:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.241.157:8188/udp/239.93.0.89:5140
江苏卫视,http://1.195.206.55:8822/rtp/239.16.20.74:10740
江苏卫视,http://171.104.106.168:50112/udp/239.81.0.106:4056
江苏卫视,http://222.218.122.56:8188/udp/239.81.0.106:4056
江苏卫视,http://222.83.161.79:9003/udp/239.81.0.106:4056
江苏卫视,http://106.59.2.89:55555/udp/239.200.200.7:8028
江苏卫视,http://106.59.3.229:55555/udp/239.200.200.7:8028
江苏卫视,http://220.190.54.26:8188/udp/233.50.201.106:5140
江苏卫视,http://220.190.74.32:8888/udp/233.50.201.106:5140
江苏卫视,http://220.167.170.202:4000/rtp/239.120.1.125:8808
江苏卫视,http://123.174.106.183:8888/udp/239.1.1.35:8035
江苏卫视,http://175.15.58.252:4022/udp/239.76.253.181:9000
江苏卫视,http://175.15.58.252:4022/udp/239.76.251.89:9000
江苏卫视,http://175.15.58.252:4022/udp/239.76.246.181:1234
江苏卫视,http://175.8.180.171:7878/udp/239.76.253.181:9000
江苏卫视,http://175.8.180.171:7878/udp/239.76.251.89:9000
江苏卫视,http://175.8.180.171:7878/udp/239.76.246.181:1234
江苏卫视,http://58.46.31.42:8188/udp/239.76.253.181:9000
江苏卫视,http://58.46.31.42:8188/udp/239.76.251.89:9000
江苏卫视,http://58.46.31.42:8188/udp/239.76.246.181:1234
江苏卫视,http://111.113.88.20:2000/rtp/239.121.4.115:8672
江苏卫视,http://222.82.206.236:8188/udp/238.125.5.6:5140
江苏卫视,http://27.42.214.229:2222/udp/239.0.1.80:8028
江苏卫视,http://58.253.171.216:8188/udp/239.0.1.80:8028
江苏卫视,http://121.29.141.59:4022/rtp/239.253.92.88:8018
江苏卫视,http://39.77.26.122:4002/rtp/239.253.254.83:8000
江苏卫视,http://115.58.216.54:4000/rtp/225.1.4.83:1112
江苏卫视,http://123.145.21.224:8001/udp/225.0.4.79:7980
江苏卫视,http://123.145.21.224:8005/udp/225.0.4.79:7980
江苏卫视,http://123.145.22.168:8001/udp/225.0.4.79:7980
江苏卫视,http://123.145.22.168:8005/udp/225.0.4.79:7980
江苏卫视,http://123.145.22.25:8001/udp/225.0.4.79:7980
江苏卫视,http://123.145.22.25:8005/udp/225.0.4.79:7980
江苏卫视,http://112.192.73.130:8484/rtp/239.0.0.60:5140
江苏卫视,http://112.192.73.138:8484/rtp/239.0.0.60:5140
江苏卫视,http://112.192.73.180:8484/rtp/239.0.0.60:5140
江苏卫视,http://117.174.25.254:8188/rtp/239.0.0.60:5140
江苏卫视,http://221.10.226.195:5000/rtp/239.0.0.60:5140
江苏卫视,http://118.78.196.56:55555/rtp/226.0.2.176:9320
江苏卫视,http://113.58.7.33:8188/rtp/239.254.96.88:7688
江苏卫视,http://218.8.87.96:4000/rtp/229.58.190.37:5000
江苏卫视,http://116.2.170.167:4010/rtp/232.0.0.116:1234
江苏卫视,http://61.176.25.179:40001/rtp/232.0.0.116:1234
江苏卫视,http://112.109.206.112:9999/rtp/239.255.40.42:8208
江苏卫视,http://122.189.103.228:8010/rtp/228.0.0.64:6108
江苏卫视,http://122.189.103.229:8888/rtp/228.0.0.64:6108
江苏卫视,http://114.254.33.58:18888/rtp/239.3.1.135:8028
江苏卫视,http://114.254.39.224:8888/rtp/239.3.1.135:8028
江苏卫视,http://111.162.205.166:8686/rtp/225.1.1.126:5002
江苏卫视,http://117.12.150.38:4022/rtp/225.1.1.126:5002
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/ott.mobaibox.com/PLTV/4/224/3221227552/index.m3u8
江苏卫视,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221225720/1.m3u8
东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8
东方卫视,http://106.53.99.30/tv/migu.php?id=dfws
东方卫视,http://171.213.203.158:4000/rtp/239.11.0.68:5140
东方卫视,http://171.213.227.120:4000/rtp/239.11.0.68:5140
东方卫视,http://183.220.107.138:4022/rtp/239.11.0.68:5140
东方卫视,http://113.106.171.234:8899/rtp/239.20.0.173:2144
东方卫视,http://113.119.26.179:58888/udp/239.77.1.218:5146
东方卫视,http://113.119.27.238:58888/udp/239.77.1.218:5146
东方卫视,http://116.21.205.101:8188/udp/239.77.1.218:5146
东方卫视,http://183.236.43.98:4013/udp/239.77.1.218:5146
东方卫视,http://113.120.168.33:4022/udp/239.21.1.111:5002
东方卫视,http://123.168.95.21:4000/udp/239.21.1.111:5002
东方卫视,http://144.255.31.115:6688/udp/239.21.1.111:5002
东方卫视,http://144.255.32.113:8288/udp/239.21.1.111:5002
东方卫视,http://144.255.32.180:8288/udp/239.21.1.111:5002
东方卫视,http://144.255.44.48:7788/udp/239.21.1.111:5002
东方卫视,http://144.255.81.58:8664/udp/239.21.1.111:5002
东方卫视,http://111.127.156.228:51234/rtp/239.29.0.97:5000
东方卫视,http://106.116.243.172:9999/rtp/239.254.200.52:8032
东方卫视,http://27.184.65.181:58888/rtp/239.254.200.52:8032
东方卫视,http://119.84.193.28:7777/rtp/235.254.198.73:1568
东方卫视,http://106.5.78.198:4022/udp/239.252.219.229:5140
东方卫视,http://120.40.60.44:1000/rtp/239.61.2.28:8162
东方卫视,http://218.86.187.74:4022/rtp/238.255.2.98:5999
东方卫视,http://218.86.187.94:8188/rtp/238.255.2.98:5999
东方卫视,http://61.159.134.121:4022/rtp/238.255.2.98:5999
东方卫视,http://61.159.134.249:4022/rtp/238.255.2.98:5999
东方卫视,http://61.159.135.144:18000/rtp/238.255.2.98:5999
东方卫视,http://106.120.13.137:4022/udp/225.1.8.45:8032
东方卫视,http://115.171.216.73:4000/udp/225.1.8.45:8032
东方卫视,http://115.171.216.75:4000/udp/225.1.8.45:8032
东方卫视,http://171.113.210.106:4022/rtp/239.254.96.142:8926
东方卫视,http://58.48.104.98:4022/rtp/239.254.96.142:8926
东方卫视,http://117.39.38.185:4022/rtp/239.112.205.61:5140
东方卫视,http://125.76.196.106:8899/rtp/239.112.205.61:5140
东方卫视,http://125.76.196.3:8899/rtp/239.112.205.61:5140
东方卫视,http://125.76.196.45:8899/rtp/239.112.205.61:5140
东方卫视,http://125.76.196.83:8899/rtp/239.112.205.61:5140
东方卫视,http://36.46.98.216:8025/rtp/239.112.205.61:5140
东方卫视,http://36.46.98.33:8025/rtp/239.112.205.61:5140
东方卫视,http://180.213.170.24:8188/rtp/239.5.1.81:5000
东方卫视,http://42.92.195.203:10000/udp/239.255.30.130:8231
东方卫视,http://117.86.50.212:8888/rtp/239.49.8.140:6000
东方卫视,http://117.86.50.212:8888/rtp/239.49.8.17:9606
东方卫视,http://117.86.51.74:8888/rtp/239.49.8.140:6000
东方卫视,http://117.86.51.74:8888/rtp/239.49.8.17:9606
东方卫视,http://49.77.104.23:8554/rtp/239.49.8.140:6000
东方卫视,http://49.77.104.23:8554/rtp/239.49.8.17:9606
东方卫视,http://116.235.57.12:4022/rtp/239.45.3.146:5140
东方卫视,http://180.154.61.39:4022/rtp/239.45.3.146:5140
东方卫视,http://180.165.12.90:4022/rtp/239.45.3.146:5140
东方卫视,http://180.165.18.57:4022/rtp/239.45.3.146:5140
东方卫视,http://180.165.2.27:9898/rtp/239.45.3.146:5140
东方卫视,http://180.165.26.251:4022/rtp/239.45.3.146:5140
东方卫视,http://223.167.230.34:4022/rtp/239.45.3.146:5140
东方卫视,http://223.167.245.215:8001/rtp/239.45.3.146:5140
东方卫视,http://112.66.69.103:8188/rtp/239.253.64.201:5140
东方卫视,http://112.66.78.35:8188/rtp/239.253.64.201:5140
东方卫视,http://223.198.241.28:4000/rtp/239.253.64.201:5140
东方卫视,http://114.100.195.148:4022/rtp/238.1.78.163:7176
东方卫视,http://114.107.44.18:8188/rtp/238.1.78.163:7176
东方卫视,http://183.162.104.68:8888/rtp/238.1.78.163:7176
东方卫视,http://171.213.146.177:8188/udp/239.93.0.123:5140
东方卫视,http://171.213.149.222:8188/udp/239.93.0.123:5140
东方卫视,http://171.213.149.89:8188/udp/239.93.0.123:5140
东方卫视,http://171.213.153.201:8188/udp/239.93.0.123:5140
东方卫视,http://171.213.154.31:9100/udp/239.93.0.123:5140
东方卫视,http://171.213.155.131:8188/udp/239.93.0.123:5140
东方卫视,http://171.213.208.171:4022/udp/239.93.0.123:5140
东方卫视,http://171.213.208.211:4022/udp/239.93.0.123:5140
东方卫视,http://171.213.218.135:8800/udp/239.93.0.123:5140
东方卫视,http://171.213.238.254:8188/udp/239.93.0.123:5140
东方卫视,http://171.213.238.59:8188/udp/239.93.0.123:5140
东方卫视,http://171.213.241.157:8188/udp/239.93.0.123:5140
东方卫视,http://1.195.206.55:8822/rtp/239.16.20.73:10730
东方卫视,http://171.104.106.168:50112/udp/239.81.0.111:4056
东方卫视,http://222.218.122.56:8188/udp/239.81.0.111:4056
东方卫视,http://222.83.161.79:9003/udp/239.81.0.111:4056
东方卫视,http://106.59.2.89:55555/udp/239.200.200.8:8032
东方卫视,http://106.59.3.229:55555/udp/239.200.200.8:8032
东方卫视,http://220.190.54.26:8188/udp/233.50.201.125:5140
东方卫视,http://220.190.74.32:8888/udp/233.50.201.125:5140
东方卫视,http://220.167.170.202:4000/rtp/239.120.1.121:8784
东方卫视,http://175.15.58.252:4022/udp/239.76.253.186:9000
东方卫视,http://175.15.58.252:4022/udp/239.76.246.186:1234
东方卫视,http://175.8.180.171:7878/udp/239.76.253.186:9000
东方卫视,http://175.8.180.171:7878/udp/239.76.246.186:1234
东方卫视,http://58.46.31.42:8188/udp/239.76.253.186:9000
东方卫视,http://58.46.31.42:8188/udp/239.76.246.186:1234
东方卫视,http://111.113.88.20:2000/rtp/239.121.4.109:8636
东方卫视,http://222.82.206.236:8188/udp/238.125.5.5:5140
东方卫视,http://27.42.214.229:2222/udp/239.0.1.82:8032
东方卫视,http://58.253.171.216:8188/udp/239.0.1.82:8032
东方卫视,http://121.29.141.59:4022/rtp/239.253.92.89:8019
东方卫视,http://39.77.26.122:4002/rtp/239.253.254.86:8000
东方卫视,http://115.58.216.54:4000/rtp/225.1.4.85:1114
东方卫视,http://123.145.21.224:8001/udp/225.0.4.80:7980
东方卫视,http://123.145.21.224:8005/udp/225.0.4.80:7980
东方卫视,http://123.145.22.168:8001/udp/225.0.4.80:7980
东方卫视,http://123.145.22.168:8005/udp/225.0.4.80:7980
东方卫视,http://123.145.22.25:8001/udp/225.0.4.80:7980
东方卫视,http://123.145.22.25:8005/udp/225.0.4.80:7980
东方卫视,http://112.192.73.130:8484/rtp/239.0.0.58:5140
东方卫视,http://112.192.73.138:8484/rtp/239.0.0.58:5140
东方卫视,http://112.192.73.180:8484/rtp/239.0.0.58:5140
东方卫视,http://117.174.25.254:8188/rtp/239.0.0.58:5140
东方卫视,http://221.10.226.195:5000/rtp/239.0.0.58:5140
